# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J115933.90-301055.8           920    441.859142     86.714437    233.643153           439           444            85            89           229           240            67  -1.21914e-04   1.90458e-04      0.002702      0.000000             0   5.31492e-05      8.617610      7.329982      2.877452      1.881964     69.932518      3.681732      1.143190     55.280571     -1.000000      0.127845      0.113788      0.339505   4.35045e-04    179.891256    -30.182178   9.57009e+08
    SoFiA J120011.41-301115.8           921    268.172888     79.622014    235.386146           266           270            77            81           231           240            60  -5.05808e-05   1.77135e-04      0.002656      0.000000             0   5.04894e-05      8.335695      7.306581      2.306279      1.250319     55.345716      1.286070      0.587815    -65.444849     -1.000000      0.107843      0.117113      0.289565   3.91089e-04    180.047534    -30.187730   9.57062e+08
    SoFiA J120013.35-301147.4           922    259.164278     68.327203    235.418410           256           262            65            73           234           240            88  -1.44681e-04   1.35432e-04      0.001216      0.000000             0   5.64469e-05      2.631300      1.623212      4.500030      2.173579    -56.965231      0.000000      0.000000      0.000000     -1.000000      0.259851      0.263854      0.134457   5.29519e-04    180.055645    -30.196512   9.57063e+08
    SoFiA J120006.45-301248.0           923    291.143057     46.707663    233.616800           286           295            44            50           228           240           202  -1.60219e-04   1.29536e-04      0.003098      0.000000             0   5.26426e-05      8.857924      7.981285      4.638960      2.119229    -61.893844      0.000000      0.000000      0.000000     -1.000000      0.183320      0.117409      0.256667   7.48193e-04    180.026872    -30.213336   9.57009e+08
    SoFiA J115934.75-295427.1           924    438.267692    439.850184    234.055514           434           441           437           446           223           239           101  -1.22630e-04   1.82406e-04   9.92635e-04      0.000000             0   5.43088e-05     11.349398      4.970590      4.258018      2.484311      1.121242      7.284498          -nan    -38.506805     -1.000000      0.210240      0.361055      0.500826   5.45796e-04    179.894780    -29.907519   9.57022e+08
    SoFiA J115955.64-295733.7           925    341.254629    373.241954    236.258443           339           343           371           376           234           239            44  -9.16294e-05   1.83412e-04      0.002264      0.000000             0   5.09600e-05      5.000000      5.000000      3.178385      1.325634     -5.415602      4.291016      1.172321     -3.480290     -1.000000      0.081405      0.147592      0.181146   3.38030e-04    179.981817    -29.959366   9.57088e+08
    SoFiA J115955.98-300512.0           926    339.624171    209.560387    235.860798           338           342           207           212           230           239            58  -6.66287e-05   1.42316e-04      0.001573      0.000000             0   5.38799e-05      8.853830      8.449893      3.210101      1.607702    -11.604329      0.000000      0.000000      0.000000     -1.000000      0.177390      0.243563      0.481025   4.10337e-04    179.983259    -30.086674   9.57076e+08
    SoFiA J120104.90-301025.7           927     20.434430     97.164713    235.572252            17            23            95            99           233           239            75  -9.69759e-05   2.27470e-04      0.001228      0.000000             0   5.64293e-05      4.444524      3.630721      3.801651      2.449600    -67.586147      6.308859      0.000000    -54.421860     -1.000000      0.273355      0.242386      0.275052   4.88692e-04    180.270414    -30.173819   9.57067e+08
    SoFiA J120012.85-301029.3           928    261.491127     96.246787    234.227133           260           264            94            98           230           239            51  -7.30261e-05   1.19168e-04      0.001496      0.000000             0   5.18462e-05      5.274245      1.266913      3.129248      1.349571    -54.464637      0.000000      0.000000      0.000000     -1.000000      0.193591      0.185450      0.352837   3.70256e-04    180.053540    -30.174798   9.57027e+08
    SoFiA J115857.54-301150.2           929    610.207983     67.046108    230.771165           607           614            64            72           223           239           357  -1.14788e-04   1.72871e-04      0.007153      0.000000             0   5.30682e-05     14.650852     10.112313      3.642269      3.552397    -77.533432      6.909935   5.96046e-08    -31.243641    333.434949      0.126359      0.114983      0.271150      0.001003    179.739742    -30.197265   9.56923e+08
    SoFiA J115923.00-301234.4           930    492.317589     51.467876    236.770878           491           495            50            54           234           239            37  -1.05302e-04   1.18825e-04   5.45711e-04      0.000000             0   6.41311e-05      5.000000      2.734702      2.522435      1.462440    -22.513910      0.000000      0.000000      0.000000     -1.000000      0.284622      0.360963      0.434367   3.90094e-04    179.845813    -30.209547   9.57103e+08
    SoFiA J120031.12-295231.8           931    176.457752    480.979180    231.937307           173           178           479           484           228           238            40  -7.15218e-05   1.68209e-04      0.001455      0.000000             0   5.31946e-05      9.226542      6.323270      2.574659      1.171854     79.230459      3.084777          -nan    -89.226580     -1.000000      0.228795      0.111941      0.547008   3.36432e-04    180.129651    -29.875508   9.56958e+08
    SoFiA J115954.89-295331.3           932    344.739406    459.805625    229.052324           342           347           457           461           223           238           102  -1.53099e-04   1.68417e-04      0.002516      0.000000             0   4.44262e-05     14.692107      9.682480      2.604330      1.319584    -73.508572      3.833830          -nan    -65.148279    270.000000      0.114852      0.079319      0.406695   4.48682e-04    179.978703    -29.892038   9.56872e+08
    SoFiA J120003.96-295355.2           933    302.588509    451.275793    233.702449           300           305           449           453           232           238            46  -9.25048e-05   1.64634e-04      0.002340      0.000000             0   4.68180e-05      5.342676      2.144573      2.998448      1.355665    -76.218606      4.016217      1.145292    -66.597046    146.324995      0.136801      0.084314      0.216446   3.17535e-04    180.016519    -29.898673   9.57011e+08
    SoFiA J115907.83-295512.3           934    563.248406    423.534065    231.033501           562           566           421           426           227           238            67  -7.77144e-05   1.76071e-04      0.002813      0.000000             0   5.58035e-05      7.551648      6.327593      2.693971      1.464852     26.454395      1.056033      0.000000     28.063640     -1.000000      0.120633      0.153528      0.297851   4.56771e-04    179.782611    -29.920073   9.56931e+08
